BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES
US,National,Total,"     ",65119837
AL,Alabama,Total,01,1084497
AL,Alabama,Autauga,01001,11586
AL,Alabama,Baldwin,01003,59439
AL,Alabama,Barbour,01005,6284
AL,Alabama,Bibb,01007,4668
AL,Alabama,Blount,01009,13287
AL,Alabama,Bullock,01011,2326
AL,Alabama,Butler,01013,4990
AL,Alabama,Calhoun,01015,27160
AL,Alabama,Chambers,01017,8876
AL,Alabama,Cherokee,01019,7571
AL,Alabama,Chilton,01021,9861
AL,Alabama,Choctaw,01023,3816
AL,Alabama,Clarke,01025,6349
AL,Alabama,Clay,01027,3640
AL,Alabama,Cleburne,01029,3551
AL,Alabama,Coffee,01031,11283
AL,Alabama,Colbert,01033,14395
AL,Alabama,Conecuh,01035,3517
AL,Alabama,Coosa,01037,3102
AL,Alabama,Covington,01039,10012
AL,Alabama,Crenshaw,01041,3448
AL,Alabama,Cullman,01043,20546
AL,Alabama,Dale,01045,10980
AL,Alabama,Dallas,01047,9680
AL,Alabama,DeKalb,01049,15681
AL,Alabama,Elmore,01051,18381
AL,Alabama,Escambia,01053,8836
AL,Alabama,Etowah,01055,26112
AL,Alabama,Fayette,01057,4533
AL,Alabama,Franklin,01059,6646
AL,Alabama,Geneva,01061,6903
AL,Alabama,Greene,01063,2310
AL,Alabama,Hale,01065,4024
AL,Alabama,Henry,01067,5036
AL,Alabama,Houston,01069,24980
AL,Alabama,Jackson,01071,13384
AL,Alabama,Jefferson,01073,132996
AL,Alabama,Lamar,01075,3791
AL,Alabama,Lauderdale,01077,22901
AL,Alabama,Lawrence,01079,8010
AL,Alabama,Lee,01081,27107
AL,Alabama,Limestone,01083,19753
AL,Alabama,Lowndes,01085,2987
AL,Alabama,Macon,01087,4640
AL,Alabama,Madison,01089,71518
AL,Alabama,Marengo,01091,5377
AL,Alabama,Marion,01093,7466
AL,Alabama,Marshall,01095,21231
AL,Alabama,Mobile,01097,86664
AL,Alabama,Monroe,01099,5296
AL,Alabama,Montgomery,01101,44368
AL,Alabama,Morgan,01103,26682
AL,Alabama,Perry,01105,2583
AL,Alabama,Pickens,01107,4930
AL,Alabama,Pike,01109,6577
AL,Alabama,Randolph,01111,6087
AL,Alabama,Russell,01113,11767
AL,Alabama,Shelby,01117,41188
AL,Alabama,"St. Clair",01115,20089
AL,Alabama,Sumter,01119,3179
AL,Alabama,Talladega,01121,20051
AL,Alabama,Tallapoosa,01123,11604
AL,Alabama,Tuscaloosa,01125,37741
AL,Alabama,Walker,01127,17227
AL,Alabama,Washington,01129,4297
AL,Alabama,Wilcox,01131,3159
AL,Alabama,Winston,01133,6040
AL,Alabama,Unknown,01999,*
AK,Alaska,Total,02,111398
AK,Alaska,"Aleutians East",02013,164
AK,Alaska,"Aleutians West",02016,240
AK,Alaska,Anchorage,02020,42354
AK,Alaska,Bethel,02050,1619
AK,Alaska,"Bristol Bay",02060,164
AK,Alaska,Chugach,02063,67
AK,Alaska,"Copper River",02066,59
AK,Alaska,Denali,02068,290
AK,Alaska,Dillingham,02070,546
AK,Alaska,"Fairbanks North Star",02090,12623
AK,Alaska,Haines,02100,689
AK,Alaska,Hoonah-Angoon,02105,543
AK,Alaska,Juneau,02110,5611
AK,Alaska,"Kenai Peninsula",02122,13385
AK,Alaska,"Ketchikan Gateway",02130,2706
AK,Alaska,"Kodiak Island",02150,1910
AK,Alaska,Kusilvak,02158,573
AK,Alaska,"Lake and Peninsula",02164,171
AK,Alaska,Matanuska-Susitna,02170,17211
AK,Alaska,Nome,02180,929
AK,Alaska,"North Slope",02185,562
AK,Alaska,"Northwest Arctic",02188,611
AK,Alaska,Petersburg,02195,893
AK,Alaska,"Prince of Wales-Hyder",02198,1098
AK,Alaska,Sitka,02220,1571
AK,Alaska,Skagway,02230,204
AK,Alaska,"Southeast Fairbanks",02240,1419
AK,Alaska,Wrangell,02275,589
AK,Alaska,Yakutat,02282,117
AK,Alaska,Yukon-Koyukuk,02290,979
AK,Alaska,Unknown,02999,*
AZ,Arizona,Total,04,1429824
AZ,Arizona,Apache,04001,14074
AZ,Arizona,Cochise,04003,35155
AZ,Arizona,Coconino,04005,22573
AZ,Arizona,Gila,04007,17751
AZ,Arizona,Graham,04009,6225
AZ,Arizona,Greenlee,04011,1326
AZ,Arizona,"La Paz",04012,6272
AZ,Arizona,Maricopa,04013,750088
AZ,Arizona,Mohave,04015,71987
AZ,Arizona,Navajo,04017,25957
AZ,Arizona,Pima,04019,246710
AZ,Arizona,Pinal,04021,90669
AZ,Arizona,"Santa Cruz",04023,10891
AZ,Arizona,Yavapai,04025,89539
AZ,Arizona,Yuma,04027,40606
AZ,Arizona,Unknown,04999,*
AR,Arkansas,Total,05,660942
AR,Arkansas,Arkansas,05001,4197
AR,Arkansas,Ashley,05003,5124
AR,Arkansas,Baxter,05005,15288
AR,Arkansas,Benton,05007,47395
AR,Arkansas,Boone,05009,10478
AR,Arkansas,Bradley,05011,2485
AR,Arkansas,Calhoun,05013,1201
AR,Arkansas,Carroll,05015,7663
AR,Arkansas,Chicot,05017,2669
AR,Arkansas,Clark,05019,4713
AR,Arkansas,Clay,05021,3863
AR,Arkansas,Cleburne,05023,8435
AR,Arkansas,Cleveland,05025,1981
AR,Arkansas,Columbia,05027,5183
AR,Arkansas,Conway,05029,5308
AR,Arkansas,Craighead,05031,19527
AR,Arkansas,Crawford,05033,14352
AR,Arkansas,Crittenden,05035,9387
AR,Arkansas,Cross,05037,3979
AR,Arkansas,Dallas,05039,1917
AR,Arkansas,Desha,05041,2693
AR,Arkansas,Drew,05043,3869
AR,Arkansas,Faulkner,05045,21683
AR,Arkansas,Franklin,05047,4474
AR,Arkansas,Fulton,05049,3729
AR,Arkansas,Garland,05051,29468
AR,Arkansas,Grant,05053,4109
AR,Arkansas,Greene,05055,9736
AR,Arkansas,Hempstead,05057,4728
AR,Arkansas,"Hot Spring",05059,8042
AR,Arkansas,Howard,05061,3106
AR,Arkansas,Independence,05063,8845
AR,Arkansas,Izard,05065,4165
AR,Arkansas,Jackson,05067,3828
AR,Arkansas,Jefferson,05069,15483
AR,Arkansas,Johnson,05071,5957
AR,Arkansas,Lafayette,05073,1828
AR,Arkansas,Lawrence,05075,4268
AR,Arkansas,Lee,05077,1946
AR,Arkansas,Lincoln,05079,2409
AR,Arkansas,"Little River",05081,3152
AR,Arkansas,Logan,05083,5774
AR,Arkansas,Lonoke,05085,14206
AR,Arkansas,Madison,05087,4164
AR,Arkansas,Marion,05089,5556
AR,Arkansas,Miller,05091,9018
AR,Arkansas,Mississippi,05093,8253
AR,Arkansas,Monroe,05095,1961
AR,Arkansas,Montgomery,05097,2695
AR,Arkansas,Nevada,05099,2132
AR,Arkansas,Newton,05101,2278
AR,Arkansas,Ouachita,05103,6119
AR,Arkansas,Perry,05105,2700
AR,Arkansas,Phillips,05107,4169
AR,Arkansas,Pike,05109,2791
AR,Arkansas,Poinsett,05111,5578
AR,Arkansas,Polk,05113,5523
AR,Arkansas,Pope,05115,13293
AR,Arkansas,Prairie,05117,2171
AR,Arkansas,Pulaski,05119,80879
AR,Arkansas,Randolph,05121,4599
AR,Arkansas,Saline,05125,27908
AR,Arkansas,Scott,05127,2628
AR,Arkansas,Searcy,05129,2533
AR,Arkansas,Sebastian,05131,27382
AR,Arkansas,Sevier,05133,2939
AR,Arkansas,Sharp,05135,5864
AR,Arkansas,"St. Francis",05123,4934
AR,Arkansas,Stone,05137,4317
AR,Arkansas,Union,05139,9539
AR,Arkansas,"Van Buren",05141,5336
AR,Arkansas,Washington,05143,37268
AR,Arkansas,White,05145,17192
AR,Arkansas,Woodruff,05147,1781
AR,Arkansas,Yell,05149,4802
AR,Arkansas,Unknown,05999,*
CA,California,Total,06,6627537
CA,California,Alameda,06001,256015
CA,California,Alpine,06003,268
CA,California,Amador,06005,12013
CA,California,Butte,06007,46074
CA,California,Calaveras,06009,13786
CA,California,Colusa,06011,3980
CA,California,"Contra Costa",06013,210011
CA,California,"Del Norte",06015,6596
CA,California,"El Dorado",06017,47768
CA,California,Fresno,06019,149137
CA,California,Glenn,06021,5791
CA,California,Humboldt,06023,30213
CA,California,Imperial,06025,33596
CA,California,Inyo,06027,4556
CA,California,Kern,06029,124683
CA,California,Kings,06031,18238
CA,California,Lake,06033,17467
CA,California,Lassen,06035,5269
CA,California,"Los Angeles",06037,1570955
CA,California,Madera,06039,25596
CA,California,Marin,06041,61142
CA,California,Mariposa,06043,5048
CA,California,Mendocino,06045,23626
CA,California,Merced,06047,38870
CA,California,Modoc,06049,2657
CA,California,Mono,06051,2117
CA,California,Monterey,06053,69361
CA,California,Napa,06055,30429
CA,California,Nevada,06057,30365
CA,California,Orange,06059,544280
CA,California,Placer,06061,91699
CA,California,Plumas,06063,6501
CA,California,Riverside,06065,404999
CA,California,Sacramento,06067,272456
CA,California,"San Benito",06069,9821
CA,California,"San Bernardino",06071,316672
CA,California,"San Diego",06073,567532
CA,California,"San Francisco",06075,152481
CA,California,"San Joaquin",06077,118201
CA,California,"San Luis Obispo",06079,68964
CA,California,"San Mateo",06081,132871
CA,California,"Santa Barbara",06083,80595
CA,California,"Santa Clara",06085,283192
CA,California,"Santa Cruz",06087,54495
CA,California,Shasta,06089,47758
CA,California,Sierra,06091,875
CA,California,Siskiyou,06093,13793
CA,California,Solano,06095,84977
CA,California,Sonoma,06097,112118
CA,California,Stanislaus,06099,89981
CA,California,Sutter,06101,18032
CA,California,Tehama,06103,15178
CA,California,Trinity,06105,3543
CA,California,Tulare,06107,65789
CA,California,Tuolumne,06109,16312
CA,California,Ventura,06111,161272
CA,California,Yolo,06113,34065
CA,California,Yuba,06115,13447
CA,California,Unknown,06999,*
CO,Colorado,Total,08,983947
CO,Colorado,Adams,08001,65547
CO,Colorado,Alamosa,08003,3145
CO,Colorado,Arapahoe,08005,99529
CO,Colorado,Archuleta,08007,4372
CO,Colorado,Baca,08009,956
CO,Colorado,Bent,08011,1108
CO,Colorado,Boulder,08013,56822
CO,Colorado,Broomfield,08014,11879
CO,Colorado,Chaffee,08015,5754
CO,Colorado,Cheyenne,08017,396
CO,Colorado,"Clear Creek",08019,2016
CO,Colorado,Conejos,08021,1981
CO,Colorado,Costilla,08023,1275
CO,Colorado,Crowley,08025,849
CO,Colorado,Custer,08027,1951
CO,Colorado,Delta,08029,9900
CO,Colorado,Denver,08031,94327
CO,Colorado,Dolores,08033,570
CO,Colorado,Douglas,08035,54190
CO,Colorado,Eagle,08037,6973
CO,Colorado,"El Paso",08041,116815
CO,Colorado,Elbert,08039,5626
CO,Colorado,Fremont,08043,12982
CO,Colorado,Garfield,08045,9550
CO,Colorado,Gilpin,08047,1185
CO,Colorado,Grand,08049,2911
CO,Colorado,Gunnison,08051,2664
CO,Colorado,Hinsdale,08053,261
CO,Colorado,Huerfano,08055,2554
CO,Colorado,Jackson,08057,350
CO,Colorado,Jefferson,08059,112028
CO,Colorado,Kiowa,08061,345
CO,Colorado,"Kit Carson",08063,1572
CO,Colorado,"La Plata",08067,12207
CO,Colorado,Lake,08065,1094
CO,Colorado,Larimer,08069,69733
CO,Colorado,"Las Animas",08071,4353
CO,Colorado,Lincoln,08073,1070
CO,Colorado,Logan,08075,4395
CO,Colorado,Mesa,08077,37817
CO,Colorado,Mineral,08079,311
CO,Colorado,Moffat,08081,2490
CO,Colorado,Montezuma,08083,7277
CO,Colorado,Montrose,08085,12207
CO,Colorado,Morgan,08087,5298
CO,Colorado,Otero,08089,4717
CO,Colorado,Ouray,08091,1591
CO,Colorado,Park,08093,4045
CO,Colorado,Phillips,08095,1043
CO,Colorado,Pitkin,08097,3324
CO,Colorado,Prowers,08099,2530
CO,Colorado,Pueblo,08101,39381
CO,Colorado,"Rio Blanco",08103,1346
CO,Colorado,"Rio Grande",08105,3242
CO,Colorado,Routt,08107,4605
CO,Colorado,Saguache,08109,1576
CO,Colorado,"San Juan",08111,182
CO,Colorado,"San Miguel",08113,1214
CO,Colorado,Sedgwick,08115,752
CO,Colorado,Summit,08117,3965
CO,Colorado,Teller,08119,7003
CO,Colorado,Washington,08121,1121
CO,Colorado,Weld,08123,49709
CO,Colorado,Yuma,08125,1964
CO,Colorado,Unknown,08999,*
CT,Connecticut,Total,09,706442
CT,Connecticut,Capitol,09110,187476
CT,Connecticut,"Greater Bridgeport",09120,52241
CT,Connecticut,"Lower Connecticut River Valley",09130,40708
CT,Connecticut,"Naugatuck Valley",09140,91822
CT,Connecticut,"Northeastern Connecticut",09150,19295
CT,Connecticut,"Northwest Hills",09160,24616
CT,Connecticut,"South Central Connecticut",09170,113086
CT,Connecticut,"Southeastern Connecticut",09180,58512
CT,Connecticut,"Western Connecticut",09190,103931
CT,Connecticut,Unknown,09999,*
DE,Delaware,Total,10,229936
DE,Delaware,Kent,10001,40456
DE,Delaware,"New Castle",10003,107356
DE,Delaware,Sussex,10005,82123
DE,Delaware,Unknown,10999,*
DC,"District of Columbia",Total,11,94545
DC,"District of Columbia","District of Columbia",11001,94543
DC,"District of Columbia",Unknown,11999,*
FL,Florida,Total,12,4922332
FL,Florida,Alachua,12001,48498
FL,Florida,Baker,12003,5248
FL,Florida,Bay,12005,39015
FL,Florida,Bradford,12007,6067
FL,Florida,Brevard,12009,167897
FL,Florida,Broward,12011,346556
FL,Florida,Calhoun,12013,3126
FL,Florida,Charlotte,12015,76201
FL,Florida,Citrus,12017,63248
FL,Florida,Clay,12019,46661
FL,Florida,Collier,12021,113159
FL,Florida,Columbia,12023,17461
FL,Florida,DeSoto,12027,7721
FL,Florida,Dixie,12029,4564
FL,Florida,Duval,12031,177107
FL,Florida,Escambia,12033,72970
FL,Florida,Flagler,12035,42942
FL,Florida,Franklin,12037,3327
FL,Florida,Gadsden,12039,10742
FL,Florida,Gilchrist,12041,4320
FL,Florida,Glades,12043,2920
FL,Florida,Gulf,12045,4035
FL,Florida,Hamilton,12047,3087
FL,Florida,Hardee,12049,4550
FL,Florida,Hendry,12051,6461
FL,Florida,Hernando,12053,61777
FL,Florida,Highlands,12055,36024
FL,Florida,Hillsborough,12057,254644
FL,Florida,Holmes,12059,4533
FL,Florida,"Indian River",12061,58614
FL,Florida,Jackson,12063,11514
FL,Florida,Jefferson,12065,3880
FL,Florida,Lafayette,12067,1509
FL,Florida,Lake,12069,113263
FL,Florida,Lee,12071,214450
FL,Florida,Leon,12073,49334
FL,Florida,Levy,12075,13240
FL,Florida,Liberty,12077,1448
FL,Florida,Madison,12079,4733
FL,Florida,Manatee,12081,113098
FL,Florida,Marion,12083,126249
FL,Florida,Martin,12085,49493
FL,Florida,Miami-Dade,12086,489526
FL,Florida,Monroe,12087,18025
FL,Florida,Nassau,12089,25772
FL,Florida,Okaloosa,12091,43109
FL,Florida,Okeechobee,12093,8903
FL,Florida,Orange,12095,203802
FL,Florida,Osceola,12097,67297
FL,Florida,"Palm Beach",12099,347005
FL,Florida,Pasco,12101,143190
FL,Florida,Pinellas,12103,257014
FL,Florida,Polk,12105,169174
FL,Florida,Putnam,12107,20693
FL,Florida,"Santa Rosa",12113,39006
FL,Florida,Sarasota,12115,158230
FL,Florida,Seminole,12117,86161
FL,Florida,"St. Johns",12109,67369
FL,Florida,"St. Lucie",12111,89780
FL,Florida,Sumter,12119,82092
FL,Florida,Suwannee,12121,11679
FL,Florida,Taylor,12123,5176
FL,Florida,Union,12125,2319
FL,Florida,Volusia,12127,160423
FL,Florida,Wakulla,12129,7059
FL,Florida,Walton,12131,18042
FL,Florida,Washington,12133,5797
FL,Florida,Unknown,12999,*
GA,Georgia,Total,13,1851396
GA,Georgia,Appling,13001,3990
GA,Georgia,Atkinson,13003,1384
GA,Georgia,Bacon,13005,2229
GA,Georgia,Baker,13007,736
GA,Georgia,Baldwin,13009,9240
GA,Georgia,Banks,13011,3876
GA,Georgia,Barrow,13013,14424
GA,Georgia,Bartow,13015,19933
GA,Georgia,"Ben Hill",13017,3859
GA,Georgia,Berrien,13019,3906
GA,Georgia,Bibb,13021,31485
GA,Georgia,Bleckley,13023,2607
GA,Georgia,Brantley,13025,3632
GA,Georgia,Brooks,13027,4076
GA,Georgia,Bryan,13029,6657
GA,Georgia,Bulloch,13031,11495
GA,Georgia,Burke,13033,5053
GA,Georgia,Butts,13035,5030
GA,Georgia,Calhoun,13037,1214
GA,Georgia,Camden,13039,10058
GA,Georgia,Candler,13043,2403
GA,Georgia,Carroll,13045,22411
GA,Georgia,Catoosa,13047,14519
GA,Georgia,Charlton,13049,2246
GA,Georgia,Chatham,13051,53713
GA,Georgia,Chattahoochee,13053,666
GA,Georgia,Chattooga,13055,5912
GA,Georgia,Cherokee,13057,47926
GA,Georgia,Clarke,13059,18005
GA,Georgia,Clay,13061,809
GA,Georgia,Clayton,13063,38368
GA,Georgia,Clinch,13065,1463
GA,Georgia,Cobb,13067,111627
GA,Georgia,Coffee,13069,7383
GA,Georgia,Colquitt,13071,8904
GA,Georgia,Columbia,13073,26453
GA,Georgia,Cook,13075,3552
GA,Georgia,Coweta,13077,26518
GA,Georgia,Crawford,13079,2789
GA,Georgia,Crisp,13081,4517
GA,Georgia,Dade,13083,3794
GA,Georgia,Dawson,13085,6060
GA,Georgia,DeKalb,13089,110643
GA,Georgia,Decatur,13087,5905
GA,Georgia,Dodge,13091,4280
GA,Georgia,Dooly,13093,2179
GA,Georgia,Dougherty,13095,17569
GA,Georgia,Douglas,13097,21889
GA,Georgia,Early,13099,2428
GA,Georgia,Echols,13101,587
GA,Georgia,Effingham,13103,10572
GA,Georgia,Elbert,13105,5237
GA,Georgia,Emanuel,13107,5018
GA,Georgia,Evans,13109,2194
GA,Georgia,Fannin,13111,8656
GA,Georgia,Fayette,13113,25964
GA,Georgia,Floyd,13115,21123
GA,Georgia,Forsyth,13117,34517
GA,Georgia,Franklin,13119,5611
GA,Georgia,Fulton,13121,144113
GA,Georgia,Gilmer,13123,9240
GA,Georgia,Glascock,13125,613
GA,Georgia,Glynn,13127,20345
GA,Georgia,Gordon,13129,11281
GA,Georgia,Grady,13131,5491
GA,Georgia,Greene,13133,6729
GA,Georgia,Gwinnett,13135,117805
GA,Georgia,Habersham,13137,10325
GA,Georgia,Hall,13139,37932
GA,Georgia,Hancock,13141,2334
GA,Georgia,Haralson,13143,6392
GA,Georgia,Harris,13145,7830
GA,Georgia,Hart,13147,7004
GA,Georgia,Heard,13149,2363
GA,Georgia,Henry,13151,37182
GA,Georgia,Houston,13153,27612
GA,Georgia,Irwin,13155,1981
GA,Georgia,Jackson,13157,15313
GA,Georgia,Jasper,13159,3241
GA,Georgia,"Jeff Davis",13161,2802
GA,Georgia,Jefferson,13163,3949
GA,Georgia,Jenkins,13165,1823
GA,Georgia,Johnson,13167,1980
GA,Georgia,Jones,13169,5939
GA,Georgia,Lamar,13171,4276
GA,Georgia,Lanier,13173,1735
GA,Georgia,Laurens,13175,11052
GA,Georgia,Lee,13177,5442
GA,Georgia,Liberty,13179,8485
GA,Georgia,Lincoln,13181,2271
GA,Georgia,Long,13183,2027
GA,Georgia,Lowndes,13185,19784
GA,Georgia,Lumpkin,13187,7268
GA,Georgia,Macon,13193,2630
GA,Georgia,Madison,13195,6795
GA,Georgia,Marion,13197,1728
GA,Georgia,McDuffie,13189,5134
GA,Georgia,McIntosh,13191,3456
GA,Georgia,Meriwether,13199,5568
GA,Georgia,Miller,13201,1401
GA,Georgia,Mitchell,13205,4634
GA,Georgia,Monroe,13207,6503
GA,Georgia,Montgomery,13209,1786
GA,Georgia,Morgan,13211,4931
GA,Georgia,Murray,13213,8002
GA,Georgia,Muscogee,13215,36486
GA,Georgia,Newton,13217,20042
GA,Georgia,Oconee,13219,7578
GA,Georgia,Oglethorpe,13221,3590
GA,Georgia,Paulding,13223,24366
GA,Georgia,Peach,13225,6003
GA,Georgia,Pickens,13227,9904
GA,Georgia,Pierce,13229,4266
GA,Georgia,Pike,13231,3797
GA,Georgia,Polk,13233,8957
GA,Georgia,Pulaski,13235,2138
GA,Georgia,Putnam,13237,6280
GA,Georgia,Quitman,13239,756
GA,Georgia,Rabun,13241,5511
GA,Georgia,Randolph,13243,1645
GA,Georgia,Richmond,13245,38609
GA,Georgia,Rockdale,13247,16623
GA,Georgia,Schley,13249,837
GA,Georgia,Screven,13251,3487
GA,Georgia,Seminole,13253,2264
GA,Georgia,Spalding,13255,15840
GA,Georgia,Stephens,13257,7073
GA,Georgia,Stewart,13259,1117
GA,Georgia,Sumter,13261,6271
GA,Georgia,Talbot,13263,1695
GA,Georgia,Taliaferro,13265,502
GA,Georgia,Tattnall,13267,4136
GA,Georgia,Taylor,13269,1851
GA,Georgia,Telfair,13271,2460
GA,Georgia,Terrell,13273,2256
GA,Georgia,Thomas,13275,10567
GA,Georgia,Tift,13277,7923
GA,Georgia,Toombs,13279,5765
GA,Georgia,Towns,13281,5350
GA,Georgia,Treutlen,13283,1365
GA,Georgia,Troup,13285,13622
GA,Georgia,Turner,13287,1960
GA,Georgia,Twiggs,13289,2391
GA,Georgia,Union,13291,9860
GA,Georgia,Upson,13293,6699
GA,Georgia,Walker,13295,15371
GA,Georgia,Walton,13297,19213
GA,Georgia,Ware,13299,8196
GA,Georgia,Warren,13301,1504
GA,Georgia,Washington,13303,4634
GA,Georgia,Wayne,13305,6183
GA,Georgia,Webster,13307,604
GA,Georgia,Wheeler,13309,1166
GA,Georgia,White,13311,7735
GA,Georgia,Whitfield,13313,17762
GA,Georgia,Wilcox,13315,1742
GA,Georgia,Wilkes,13317,2736
GA,Georgia,Wilkinson,13319,2405
GA,Georgia,Worth,13321,4484
GA,Georgia,Unknown,13999,*
HI,Hawaii,Total,15,294859
HI,Hawaii,Hawaii,15001,49645
HI,Hawaii,Honolulu,15003,194791
HI,Hawaii,Kalawao,15005,*
HI,Hawaii,Kauai,15007,16742
HI,Hawaii,Maui,15009,33678
HI,Hawaii,Unknown,15999,*
ID,Idaho,Total,16,371626
ID,Idaho,Ada,16001,91977
ID,Idaho,Adams,16003,1478
ID,Idaho,Bannock,16005,16451
ID,Idaho,"Bear Lake",16007,1546
ID,Idaho,Benewah,16009,2963
ID,Idaho,Bingham,16011,8625
ID,Idaho,Blaine,16013,5668
ID,Idaho,Boise,16015,2455
ID,Idaho,Bonner,16017,14297
ID,Idaho,Bonneville,16019,20496
ID,Idaho,Boundary,16021,3766
ID,Idaho,Butte,16023,709
ID,Idaho,Camas,16025,275
ID,Idaho,Canyon,16027,42845
ID,Idaho,Caribou,16029,1458
ID,Idaho,Cassia,16031,4269
ID,Idaho,Clark,16033,135
ID,Idaho,Clearwater,16035,2931
ID,Idaho,Custer,16037,1413
ID,Idaho,Elmore,16039,5028
ID,Idaho,Franklin,16041,2586
ID,Idaho,Fremont,16043,2699
ID,Idaho,Gem,16045,5218
ID,Idaho,Gooding,16047,3261
ID,Idaho,Idaho,16049,5403
ID,Idaho,Jefferson,16051,4647
ID,Idaho,Jerome,16053,3861
ID,Idaho,Kootenai,16055,42927
ID,Idaho,Latah,16057,6968
ID,Idaho,Lemhi,16059,2838
ID,Idaho,Lewis,16061,1540
ID,Idaho,Lincoln,16063,943
ID,Idaho,Madison,16065,3606
ID,Idaho,Minidoka,16067,4149
ID,Idaho,"Nez Perce",16069,10851
ID,Idaho,Oneida,16071,1092
ID,Idaho,Owyhee,16073,2532
ID,Idaho,Payette,16075,6177
ID,Idaho,Power,16077,1467
ID,Idaho,Shoshone,16079,3981
ID,Idaho,Teton,16081,1735
ID,Idaho,"Twin Falls",16083,17782
ID,Idaho,Valley,16085,3318
ID,Idaho,Washington,16087,3262
ID,Idaho,Unknown,16999,*
IL,Illinois,Total,17,2320843
IL,Illinois,Adams,17001,15154
IL,Illinois,Alexander,17003,1561
IL,Illinois,Bond,17005,3667
IL,Illinois,Boone,17007,10218
IL,Illinois,Brown,17009,1074
IL,Illinois,Bureau,17011,8323
IL,Illinois,Calhoun,17013,1207
IL,Illinois,Carroll,17015,4285
IL,Illinois,Cass,17017,2576
IL,Illinois,Champaign,17019,31206
IL,Illinois,Christian,17021,7808
IL,Illinois,Clark,17023,3737
IL,Illinois,Clay,17025,3316
IL,Illinois,Clinton,17027,7937
IL,Illinois,Coles,17029,10042
IL,Illinois,Cook,17031,841959
IL,Illinois,Crawford,17033,4474
IL,Illinois,Cumberland,17035,2521
IL,Illinois,DeKalb,17037,16759
IL,Illinois,DeWitt,17039,3679
IL,Illinois,Douglas,17041,3979
IL,Illinois,DuPage,17043,167234
IL,Illinois,Edgar,17045,4380
IL,Illinois,Edwards,17047,1491
IL,Illinois,Effingham,17049,7640
IL,Illinois,Fayette,17051,4561
IL,Illinois,Ford,17053,3158
IL,Illinois,Franklin,17055,9642
IL,Illinois,Fulton,17057,8331
IL,Illinois,Gallatin,17059,1383
IL,Illinois,Greene,17061,3000
IL,Illinois,Grundy,17063,9370
IL,Illinois,Hamilton,17065,1918
IL,Illinois,Hancock,17067,4722
IL,Illinois,Hardin,17069,1061
IL,Illinois,Henderson,17071,1724
IL,Illinois,Henry,17073,11854
IL,Illinois,Iroquois,17075,6902
IL,Illinois,Jackson,17077,10488
IL,Illinois,Jasper,17079,2308
IL,Illinois,Jefferson,17081,8556
IL,Illinois,Jersey,17083,5312
IL,Illinois,"Jo Daviess",17085,6654
IL,Illinois,Johnson,17087,3005
IL,Illinois,Kane,17089,85760
IL,Illinois,Kankakee,17091,22161
IL,Illinois,Kendall,17093,17281
IL,Illinois,Knox,17095,12404
IL,Illinois,LaSalle,17099,25036
IL,Illinois,Lake,17097,119492
IL,Illinois,Lawrence,17101,3216
IL,Illinois,Lee,17103,7984
IL,Illinois,Livingston,17105,8036
IL,Illinois,Logan,17107,6102
IL,Illinois,Macon,17115,24368
IL,Illinois,Macoupin,17117,11393
IL,Illinois,Madison,17119,56594
IL,Illinois,Marion,17121,9371
IL,Illinois,Marshall,17123,3088
IL,Illinois,Mason,17125,3365
IL,Illinois,Massac,17127,3699
IL,Illinois,McDonough,17109,5872
IL,Illinois,McHenry,17111,57067
IL,Illinois,McLean,17113,28313
IL,Illinois,Menard,17129,2871
IL,Illinois,Mercer,17131,3871
IL,Illinois,Monroe,17133,7685
IL,Illinois,Montgomery,17135,6842
IL,Illinois,Morgan,17137,7876
IL,Illinois,Moultrie,17139,3159
IL,Illinois,Ogle,17141,11334
IL,Illinois,Peoria,17143,36851
IL,Illinois,Perry,17145,4687
IL,Illinois,Piatt,17147,3868
IL,Illinois,Pike,17149,3755
IL,Illinois,Pope,17151,1202
IL,Illinois,Pulaski,17153,1399
IL,Illinois,Putnam,17155,1494
IL,Illinois,Randolph,17157,7034
IL,Illinois,Richland,17159,3725
IL,Illinois,"Rock Island",17161,31538
IL,Illinois,Saline,17165,6091
IL,Illinois,Sangamon,17167,42783
IL,Illinois,Schuyler,17169,1676
IL,Illinois,Scott,17171,1128
IL,Illinois,Shelby,17173,5444
IL,Illinois,"St. Clair",17163,50820
IL,Illinois,Stark,17175,1342
IL,Illinois,Stephenson,17177,11841
IL,Illinois,Tazewell,17179,29496
IL,Illinois,Union,17181,4521
IL,Illinois,Vermilion,17183,17369
IL,Illinois,Wabash,17185,2860
IL,Illinois,Warren,17187,3869
IL,Illinois,Washington,17189,3318
IL,Illinois,Wayne,17191,3850
IL,Illinois,White,17193,3641
IL,Illinois,Whiteside,17195,14065
IL,Illinois,Will,17197,112617
IL,Illinois,Williamson,17199,15686
IL,Illinois,Winnebago,17201,60201
IL,Illinois,Woodford,17203,8261
IL,Illinois,Unknown,17999,*
IN,Indiana,Total,18,1322584
IN,Indiana,Adams,18001,6408
IN,Indiana,Allen,18003,70600
IN,Indiana,Bartholomew,18005,16275
IN,Indiana,Benton,18007,1924
IN,Indiana,Blackford,18009,3143
