,FIPS,County_Name,State,UIC_2013,UIC_Group,MEDICARE_ENROLL,POPESTIMATE,MED_HOUSE_INCOME,PHARMA_COUNT,HOSP_BED_100,POP_1MILE_TO_PARK,MEDICARE_RATE,PARK_1MILE_RATE
2619,48193,Hamilton County,TX,6,Nonmetro,2327,8222,52840,1,30.38,2506,0.283021162734128,0.30479202140598394
2620,48195,Hansford County,TX,9,Nonmetro,928,5285,61059,Data Not Collected,26.64,117,0.17559129612109745,0.022138126773888364
2621,48197,Hardeman County,TX,9,Nonmetro,970,3549,63479,1,67.43,64,0.27331642716258103,0.01803324880247957
2622,48199,Hardin County,TX,2,Metro,11647,56231,69151,6,No Counts,24900,0.20712774092582384,0.4428162401522292
2623,48201,Harris County,TX,1,Metro,562970,4731145,61906,442,33.22,3831790,0.11899233695014631,0.8099075382386294
2624,48203,Harrison County,TX,5,Nonmetro,13587,68839,55198,7,21.66,10300,0.19737358183587791,0.14962448611978674
2625,48205,Hartley County,TX,11,Nonmetro,664,5382,74686,1,39.16,50,0.12337421033073206,0.00929022668153103
2626,48207,Haskell County,TX,6,Nonmetro,1352,5416,44847,1,46.09,135,0.24963072378138848,0.024926144756277694
2627,48209,Hays County,TX,1,Metro,31817,241067,77511,23,17.84,105733,0.13198405422558873,0.43860420546984863
2628,48211,Hemphill County,TX,11,Nonmetro,626,3382,65718,1,77.2,78,0.1850975753991721,0.023063276167947958
2629,48213,Henderson County,TX,3,Nonmetro,21121,82150,52660,9,15.42,14175,0.25710286062081555,0.17255021302495435
2630,48215,Hidalgo County,TX,2,Metro,107816,870781,46653,82,16.29,518662,0.12381528765556438,0.5956285219819909
2631,48217,Hill County,TX,4,Nonmetro,8836,35874,56565,6,6.95,13650,0.24630651725483638,0.38049841110553606
2632,48219,Hockley County,TX,5,Nonmetro,3956,21537,55469,2,22.34,12001,0.18368389283558528,0.5572270975530482
2633,48221,Hood County,TX,1,Metro,17483,61598,85449,8,11.78,15892,0.28382415013474466,0.2579953894606968
2634,48223,Hopkins County,TX,3,Nonmetro,8020,36787,53634,4,26.09,10854,0.21801179764590753,0.29504988175170577
2635,48225,Houston County,TX,9,Nonmetro,5531,22066,45989,2,11.33,7984,0.25065711955043957,0.3618236200489441
2636,48227,Howard County,TX,5,Nonmetro,5327,34860,58445,3,83.34,19125,0.15281124497991969,0.5486230636833046
2637,48229,Hudspeth County,TX,2,Metro,724,3202,40666,Data Not Collected,No Counts,126,0.22610868207370394,0.03935040599625234
2638,48231,Hunt County,TX,1,Metro,18760,99956,53760,11,22.05,25916,0.18768258033534754,0.25927408059546203
2639,48233,Hutchinson County,TX,5,Nonmetro,4119,20617,62536,3,12.17,13038,0.19978658388708348,0.6323907455012854
2640,48235,Irion County,TX,2,Metro,358,1513,73776,Data Not Collected,No Counts,5,0.23661599471249173,0.003304692663582287
2641,48237,Jack County,TX,4,Nonmetro,1635,8472,56028,1,20.02,2596,0.1929886685552408,0.3064211520302172
2642,48239,Jackson County,TX,6,Nonmetro,3142,14988,56101,1,16.67,1753,0.20963437416599948,0.1169602348545503
2643,48241,Jasper County,TX,6,Nonmetro,8412,32980,51153,5,17.93,8849,0.25506367495451787,0.2683141297756216
2644,48243,Jeff Davis County,TX,12,Nonmetro,720,1996,55718,Data Not Collected,No Counts,19,0.36072144288577157,0.009519038076152305
2645,48245,Jefferson County,TX,2,Metro,43354,256526,48808,21,46.8,192919,0.16900431145380976,0.7520446270553472
2646,48247,Jim Hogg County,TX,6,Nonmetro,963,4838,41620,Data Not Collected,No Counts,365,0.19904919388176934,0.07544439851178172
2647,48249,Jim Wells County,TX,5,Nonmetro,7899,38891,48773,4,34.78,16222,0.20310611709650048,0.41711449949859863
2648,48251,Johnson County,TX,1,Metro,30934,179927,67382,17,7.58,61981,0.17192528080832783,0.3444785940964947
2649,48253,Jones County,TX,2,Metro,3470,19663,47019,1,22.87,410,0.17647357981996645,0.02085134516604791
2650,48255,Karnes County,TX,4,Nonmetro,2706,14710,56006,2,16.98,505,0.18395649218218899,0.03433038749150238
2651,48257,Kaufman County,TX,1,Metro,21280,145310,76352,13,25.78,25102,0.14644553024568166,0.17274791824375474
2652,48259,Kendall County,TX,1,Metro,10308,44279,103216,3,No Counts,12331,0.2327965852887373,0.2784841572754579
2653,48261,Kenedy County,TX,8,Nonmetro,48,350,45980,Data Not Collected,No Counts,16,0.13714285714285715,0.045714285714285714
2654,48263,Kent County,TX,10,Nonmetro,205,753,53472,Data Not Collected,No Counts,0,0.27224435590969454,0.0
2655,48265,Kerr County,TX,3,Nonmetro,16528,52598,57425,5,107.83,20366,0.3142324803224457,0.3872010342598578
2656,48267,Kimble County,TX,9,Nonmetro,1288,4286,47894,Data Not Collected,34.97,2104,0.3005132991133924,0.4909006066262249
2657,48269,King County,TX,12,Nonmetro,36,265,78210,Data Not Collected,No Counts,0,0.13584905660377358,0.0
2658,48271,Kinney County,TX,10,Nonmetro,918,3129,62557,Data Not Collected,No Counts,57,0.29338446788111217,0.01821668264621285
2659,48273,Kleberg County,TX,5,Nonmetro,5070,31040,51574,3,31.01,22821,0.16333762886597938,0.7352126288659794
2660,48275,Knox County,TX,12,Nonmetro,853,3353,46053,Data Not Collected,74.38,0,0.2543990456307784,0.0
2661,48277,Lamar County,TX,8,Nonmetro,11551,50088,44688,5,30.75,15266,0.23061411915029548,0.3047835808976202
2662,48279,Lamb County,TX,6,Nonmetro,2638,13045,48123,Data Not Collected,57.76,202,0.20222307397470296,0.01548486009965504
2663,48281,Lampasas County,TX,2,Metro,5392,21627,69051,1,11.52,6606,0.2493179821519397,0.305451518934665
2664,48283,La Salle County,TX,6,Nonmetro,1163,6664,45647,Data Not Collected,No Counts,2527,0.17451980792316926,0.3792016806722689
2665,48285,Lavaca County,TX,6,Nonmetro,5344,20337,57999,6,23.6,2941,0.2627722869646457,0.14461326646014652
2666,48287,Lee County,TX,4,Nonmetro,3723,17478,61444,2,No Counts,2044,0.21301064194987984,0.11694701910973795
2667,48289,Leon County,TX,7,Nonmetro,5040,15719,52878,1,No Counts,448,0.32063108340225205,0.028500540746866847
2668,48291,Liberty County,TX,1,Metro,13946,91628,61230,4,4.44,22236,0.15220238355087964,0.24267691098790764
2669,48293,Limestone County,TX,6,Nonmetro,5201,22146,53143,3,35.29,4281,0.23485053734308678,0.19330804659983744
2670,48295,Lipscomb County,TX,12,Nonmetro,609,3059,67775,Data Not Collected,No Counts,0,0.19908466819221968,0.0
2671,48297,Live Oak County,TX,7,Nonmetro,2538,11335,54031,Data Not Collected,No Counts,333,0.2239082487869431,0.02937803264225849
2672,48299,Llano County,TX,11,Nonmetro,7533,21243,60706,Data Not Collected,12.71,4828,0.3546109306595114,0.2272748670150167
2673,48301,Loving County,TX,12,Nonmetro,15,64,97491,Data Not Collected,No Counts,6,0.234375,0.09375
2674,48303,Lubbock County,TX,2,Metro,47656,310639,56477,33,67.91,245320,0.15341280392996373,0.7897269821239445
2675,48305,Lynn County,TX,2,Metro,1076,5596,51003,Data Not Collected,42.81,798,0.19228020014295927,0.14260185847033596
2676,48307,McCulloch County,TX,9,Nonmetro,2139,7630,47617,1,33.04,3194,0.28034076015727394,0.418610747051114
2677,48309,McLennan County,TX,2,Metro,45277,260579,55148,22,23.71,155309,0.1737553678538946,0.5960150280721009
2678,48311,McMullen County,TX,12,Nonmetro,190,600,45927,Data Not Collected,No Counts,5,0.31666666666666665,0.008333333333333333
2679,48313,Madison County,TX,6,Nonmetro,2459,13455,58674,1,18.59,2837,0.18275733927907842,0.21085098476402825
2680,48315,Marion County,TX,7,Nonmetro,3051,9725,42024,Data Not Collected,No Counts,3852,0.3137275064267352,0.3960925449871465
2681,48317,Martin County,TX,2,Metro,753,5237,73367,Data Not Collected,34.29,0,0.14378460950926103,0.0
2682,48319,Mason County,TX,10,Nonmetro,1335,3953,63120,Data Not Collected,No Counts,1938,0.3377181887174298,0.4902605615987857
2683,48321,Matagorda County,TX,3,Nonmetro,7209,36255,52241,6,20.68,15252,0.19884153909805544,0.42068680182043855
2684,48323,Maverick County,TX,8,Nonmetro,10392,57887,41324,4,17.46,39800,0.17952217250850797,0.6875464266588354
2685,48325,Medina County,TX,1,Metro,9887,50748,62600,5,4.91,5066,0.1948254118388902,0.09982659415149366
2686,48327,Menard County,TX,12,Nonmetro,683,1962,41477,Data Not Collected,No Counts,18,0.34811416921508664,0.009174311926605505
2687,48329,Midland County,TX,2,Metro,19341,169983,92117,14,36.19,124560,0.11378196643193732,0.732779160268968
2688,48331,Milam County,TX,4,Nonmetro,6080,24754,49961,2,No Counts,5732,0.24561687000080795,0.23155853599418275
2689,48333,Mills County,TX,10,Nonmetro,1410,4456,49089,1,No Counts,0,0.31642728904847395,0.0
2690,48335,Mitchell County,TX,9,Nonmetro,1433,8990,46156,1,27.82,536,0.15939933259176864,0.059621802002224694
2691,48337,Montague County,TX,4,Nonmetro,5264,19965,56012,1,11.02,7952,0.2636614074630604,0.39829701978462306
2692,48339,Montgomery County,TX,1,Metro,93062,620443,85348,63,27.36,302503,0.14999282770536537,0.48755969525000686
2693,48341,Moore County,TX,8,Nonmetro,2568,21358,53341,1,11.75,13783,0.12023597715141868,0.645331959921341
2694,48343,Morris County,TX,6,Nonmetro,3425,11973,45122,Data Not Collected,No Counts,3464,0.2860603023469473,0.2893176313371753
2695,48345,Motley County,TX,12,Nonmetro,361,1063,46712,Data Not Collected,No Counts,0,0.3396048918156162,0.0
2696,48347,Nacogdoches County,TX,8,Nonmetro,11707,64653,49375,5,60.66,30471,0.18107435076485237,0.47130063570135955
2697,48349,Navarro County,TX,3,Nonmetro,10556,52624,50778,5,30.69,12697,0.20059288537549408,0.2412777439951353
2698,48351,Newton County,TX,2,Metro,3051,12217,45769,Data Not Collected,No Counts,390,0.2497339772448228,0.03192273062126545
2699,48353,Nolan County,TX,5,Nonmetro,3269,14738,41720,3,58.42,8518,0.2218075722621794,0.5779617315782332
2700,48355,Nueces County,TX,2,Metro,61041,353178,55727,32,38.4,329031,0.1728335287022408,0.9316293766882422
2701,48357,Ochiltree County,TX,11,Nonmetro,1305,10015,71477,1,25.1,6927,0.13030454318522217,0.6916625062406391
2702,48359,Oldham County,TX,2,Metro,443,1758,61013,Data Not Collected,No Counts,0,0.25199089874857794,0.0
2703,48361,Orange County,TX,2,Metro,16277,84808,61323,11,No Counts,26787,0.19192764833506273,0.31585463635506084
2704,48363,Palo Pinto County,TX,3,Nonmetro,6539,28409,59450,2,26.03,13075,0.23017353655531697,0.4602414727727129
2705,48365,Panola County,TX,6,Nonmetro,5259,22491,51936,1,18.66,2675,0.2338268640789649,0.1189364634742786
2706,48367,Parker County,TX,1,Metro,27076,148222,88617,15,8.63,36419,0.18267193803888762,0.2457057656758106
2707,48369,Parmer County,TX,9,Nonmetro,1507,9869,61989,Data Not Collected,25.38,76,0.15270037491133853,0.007700881548282501
2708,48371,Pecos County,TX,11,Nonmetro,2306,15193,52792,1,25.72,7755,0.15178042519581386,0.5104324359902587
2709,48373,Polk County,TX,4,Nonmetro,18824,50123,47535,2,13.07,6181,0.3755561319154879,0.12331664106298505
2710,48375,Potter County,TX,2,Metro,19047,118525,45903,19,83.35,92361,0.1607002742037545,0.7792533220839485
2711,48377,Presidio County,TX,11,Nonmetro,1863,6131,39967,Data Not Collected,No Counts,2117,0.3038656010438754,0.3452944054803458
2712,48379,Rains County,TX,4,Nonmetro,3201,12164,59195,1,No Counts,142,0.2631535679052943,0.011673791515948701
2713,48381,Randall County,TX,2,Metro,23540,140753,71041,19,No Counts,98506,0.16724332696283561,0.6998500920051438
2714,48383,Reagan County,TX,6,Nonmetro,445,3385,66711,Data Not Collected,20.73,20,0.13146233382570163,0.005908419497784343
2715,48385,Real County,TX,10,Nonmetro,1329,2758,43076,Data Not Collected,No Counts,26,0.4818709209572154,0.009427121102248005
2716,48387,Red River County,TX,6,Nonmetro,3512,11587,46727,Data Not Collected,No Counts,456,0.3030982998187624,0.03935444895141106
2717,48389,Reeves County,TX,8,Nonmetro,2112,14748,64863,3,16.97,9561,0.14320585842148087,0.6482912937347437
2718,48391,Refugio County,TX,6,Nonmetro,1737,6741,48433,Data Not Collected,29.64,227,0.2576769025367156,0.03367452900163181
2719,48393,Roberts County,TX,10,Nonmetro,178,827,69927,Data Not Collected,No Counts,0,0.21523579201934703,0.0
2720,48395,Robertson County,TX,2,Metro,3860,16757,55218,1,No Counts,922,0.23035149489765472,0.055021781941875035
2721,48397,Rockwall County,TX,1,Metro,15487,107819,106225,16,22.46,71913,0.14363887626485128,0.6669789183724576
2722,48399,Runnels County,TX,6,Nonmetro,2562,9900,50972,1,50.4,1133,0.2587878787878788,0.11444444444444445
2723,48401,Rusk County,TX,2,Metro,10270,52214,56954,5,18.38,10306,0.19669054276630787,0.19738001302332708
2724,48403,Sabine County,TX,7,Nonmetro,3375,9894,51046,Data Not Collected,25.3,7822,0.34111582777440874,0.7905801495856074
2725,48405,San Augustine County,TX,10,Nonmetro,2500,7918,45781,Data Not Collected,22.73,3131,0.31573629704470824,0.39542813841879265
2726,48407,San Jacinto County,TX,4,Nonmetro,6616,27402,51575,Data Not Collected,No Counts,20018,0.24144223049412453,0.7305306182030509
2727,48409,San Patricio County,TX,2,Metro,12968,68755,56944,6,No Counts,34366,0.1886117373281943,0.49983273943713186
2728,48411,San Saba County,TX,9,Nonmetro,1529,5730,48349,1,No Counts,1296,0.26684118673647467,0.2261780104712042
2729,48413,Schleicher County,TX,7,Nonmetro,594,2451,54471,Data Not Collected,57.33,16,0.2423500611995104,0.006527947776417789
2730,48415,Scurry County,TX,8,Nonmetro,2953,16932,57158,2,14.77,3440,0.17440349633829436,0.20316560359083394
2731,48417,Shackelford County,TX,7,Nonmetro,765,3105,64931,Data Not Collected,No Counts,54,0.2463768115942029,0.017391304347826087
2732,48419,Shelby County,TX,9,Nonmetro,5148,24022,41194,1,No Counts,8251,0.21430355507451504,0.34347681292148863
2733,48421,Sherman County,TX,10,Nonmetro,388,2782,66408,Data Not Collected,No Counts,22,0.13946800862688713,0.007907979870596693
2734,48423,Smith County,TX,2,Metro,46787,233479,60735,37,74.51,99095,0.20039061328856128,0.4244278928725924
2735,48425,Somervell County,TX,1,Metro,1990,9205,67984,Data Not Collected,17.36,2206,0.21618685497012494,0.2396523628462792
2736,48427,Starr County,TX,5,Nonmetro,9613,65920,35716,6,7.29,32959,0.14582827669902912,0.4999848300970874
2737,48429,Stephens County,TX,11,Nonmetro,2083,9101,48911,1,44.06,1223,0.22887594769805517,0.1343808372706296
2738,48431,Sterling County,TX,7,Nonmetro,239,1372,68435,Data Not Collected,No Counts,4,0.17419825072886297,0.0029154518950437317
2739,48433,Stonewall County,TX,12,Nonmetro,358,1245,59802,Data Not Collected,160.64,0,0.28755020080321286,0.0
2740,48435,Sutton County,TX,11,Nonmetro,782,3372,64612,1,35.69,16,0.23190984578884935,0.004744958481613286
2741,48437,Swisher County,TX,6,Nonmetro,1442,6971,39897,Data Not Collected,28.75,2357,0.20685697891263807,0.338115048056233
2742,48439,Tarrant County,TX,1,Metro,279835,2110640,72064,244,31.47,1960670,0.1325830079975742,0.9289457226244172
2743,48441,Taylor County,TX,2,Metro,25119,143208,52974,14,68.14,89288,0.17540221216691804,0.6234847215239372
2744,48443,Terrell County,TX,12,Nonmetro,246,760,42849,Data Not Collected,No Counts,0,0.3236842105263158,0.0
2745,48445,Terry County,TX,6,Nonmetro,2041,11831,47292,2,38.16,4592,0.1725128898656073,0.38813287127039137
2746,48447,Throckmorton County,TX,12,Nonmetro,401,1440,46820,Data Not Collected,97.02,0,0.27847222222222223,0.0
2747,48449,Titus County,TX,8,Nonmetro,5613,31247,52973,3,55.66,13841,0.17963324479149997,0.4429545236342689
2748,48451,Tom Green County,TX,2,Metro,22374,120003,55990,15,48.62,84932,0.18644533886652834,0.7077489729423431
2749,48453,Travis County,TX,1,Metro,140610,1290188,82605,109,24.2,1137707,0.10898411704340763,0.881814898293892
2750,48455,Trinity County,TX,8,Nonmetro,4253,13602,47685,1,No Counts,4598,0.3126746066754889,0.3380385237465079
2751,48457,Tyler County,TX,6,Nonmetro,5104,19798,48809,1,24.75,4268,0.2578038185675321,0.21557733104353974
2752,48459,Upshur County,TX,2,Metro,8930,40892,58231,3,No Counts,6221,0.21838012325149173,0.15213244644429227
2753,48461,Upton County,TX,7,Nonmetro,587,3308,59593,1,87.99,54,0.17744860943168078,0.016324062877871828
2754,48463,Uvalde County,TX,3,Nonmetro,5436,24564,49275,3,10.19,12331,0.22129946262823644,0.5019947891222928
2755,48465,Val Verde County,TX,8,Nonmetro,8588,47586,54346,2,19.55,32825,0.18047324843441348,0.6898037237843063
2756,48467,Van Zandt County,TX,4,Nonmetro,13046,59541,57891,7,No Counts,7335,0.219109521170286,0.12319242202851817
2757,48469,Victoria County,TX,2,Metro,17813,91319,53583,9,68.72,45201,0.1950634588639823,0.49497913906196955
2758,48471,Walker County,TX,3,Nonmetro,10443,76400,43002,6,16.07,44896,0.13668848167539266,0.5876439790575916
2759,48473,Waller County,TX,1,Metro,7781,56794,69460,1,No Counts,3068,0.13700390886361236,0.054019790822974256
2760,48475,Ward County,TX,6,Nonmetro,1869,11644,57257,1,21.45,6392,0.1605118515973892,0.5489522500858811
2761,48477,Washington County,TX,3,Nonmetro,8760,35805,62667,4,16.74,7202,0.2446585672392124,0.20114509146767212
2762,48479,Webb County,TX,2,Metro,33816,267114,56588,15,20.84,225559,0.126597632471529,0.8444297191461324
2763,48481,Wharton County,TX,3,Nonmetro,8500,41570,55887,6,22.62,7650,0.20447438056290596,0.18402694250661536
2764,48483,Wheeler County,TX,10,Nonmetro,1115,4990,49838,1,82.33,37,0.22344689378757515,0.007414829659318637
2765,48485,Wichita County,TX,2,Metro,24950,129350,54659,15,64.84,92127,0.1928875144955547,0.7122303826826439
2766,48487,Wilbarger County,TX,5,Nonmetro,2812,12887,51774,4,21.8,3756,0.21820439202296887,0.2914565065569954
2767,48489,Willacy County,TX,5,Nonmetro,3629,20164,40190,Data Not Collected,No Counts,2435,0.17997421146597897,0.1207597698869272
2768,48491,Williamson County,TX,1,Metro,83238,609017,91507,56,15.78,491513,0.13667598769820874,0.807059573049685
2769,48493,Wilson County,TX,1,Metro,9489,49753,74529,3,8.8,4097,0.190722167507487,0.08234679315820151
2770,48495,Winkler County,TX,6,Nonmetro,1065,7791,77960,1,24.52,5860,0.1366961879091259,0.7521499165704018
2771,48497,Wise County,TX,1,Metro,12281,68632,71636,7,14.38,14256,0.1789398531297354,0.20771651707658234
2772,48499,Wood County,TX,6,Nonmetro,14806,44843,61886,6,11.11,9220,0.3301741631915795,0.2056062261668488
2773,48501,Yoakum County,TX,9,Nonmetro,1236,7694,67132,Data Not Collected,31.29,136,0.16064465817520146,0.017676111255523784
2774,48503,Young County,TX,11,Nonmetro,4377,17867,54569,3,28.03,7372,0.2449767728214026,0.4126042424581631
2775,48505,Zapata County,TX,5,Nonmetro,2008,13889,39876,Data Not Collected,No Counts,6182,0.1445748434012528,0.44510043919648645
2776,48507,Zavala County,TX,9,Nonmetro,2063,9670,34898,Data Not Collected,No Counts,3680,0.21334022750775594,0.38055842812823165
2777,49001,Beaver County,UT,9,Nonmetro,1264,7072,61858,1,101.75,6498,0.17873303167420815,0.9188348416289592
2778,49003,Box Elder County,UT,2,Metro,8645,57666,73926,5,12.78,44793,0.14991502791939793,0.7767662053896577
2779,49005,Cache County,UT,2,Metro,14655,133154,65391,11,12.58,101531,0.11006053141475285,0.7625080733586674
2780,49007,Carbon County,UT,8,Nonmetro,4518,20412,51902,3,19.06,17293,0.22134038800705466,0.8471977268273565
2781,49009,Daggett County,UT,10,Nonmetro,243,935,63461,Data Not Collected,No Counts,590,0.25989304812834224,0.6310160427807486
2782,49011,Davis County,UT,2,Metro,42028,362679,92253,35,11.91,320884,0.1158820885686792,0.8847603528188839
2783,49013,Duchesne County,UT,9,Nonmetro,3078,19596,61709,3,25.02,8841,0.15707287201469688,0.4511635027556644
2784,49015,Emery County,UT,10,Nonmetro,2102,9825,64144,2,No Counts,9725,0.2139440203562341,0.989821882951654
2785,49017,Garfield County,UT,12,Nonmetro,1199,5083,47638,Data Not Collected,70.73,4899,0.23588432028329726,0.9638009049773756
